LineID,OrderID,OrderDate,CustomerID,CustomerName,Segment,CustomerCity,CustomerCountry,ProductID,ProductName,Category,Brand,StoreID,StoreName,StoreCity,StoreCountry,Channel,Quantity,DiscountPct,SalesAmount,CostAmount,ProfitAmount
403,ORD-0264,2026-04-22,C080,Customer 080,Consumer,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,158,84,74
404,ORD-0265,2026-07-10,C170,Customer 170,Corporate,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0.15,201.45,126,75.45
405,ORD-0265,2026-07-10,C170,Customer 170,Corporate,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0,278,156,122
406,ORD-0266,2026-01-27,C103,Customer 103,Small Business,Bursa,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0,170,90,80
407,ORD-0267,2026-07-08,C088,Customer 088,Corporate,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,245,110,135
408,ORD-0268,2026-02-20,C041,Customer 041,Corporate,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,747,435,312
409,ORD-0269,2026-03-23,C008,Customer 008,Consumer,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,278,156,122
410,ORD-0269,2026-03-23,C008,Customer 008,Consumer,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,55,28,27
411,ORD-0270,2026-04-19,C159,Customer 159,Corporate,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,300,144,156
412,ORD-0271,2026-04-01,C135,Customer 135,Small Business,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,876,460,416
413,ORD-0272,2026-05-21,C147,Customer 147,Small Business,Bursa,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,75,36,39
414,ORD-0272,2026-05-21,C147,Customer 147,Small Business,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.05,261.25,140,121.25
415,ORD-0273,2026-02-01,C051,Customer 051,Consumer,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.05,452.2,252,200.2
416,ORD-0273,2026-02-01,C051,Customer 051,Consumer,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0,595,315,280
417,ORD-0274,2026-01-02,C117,Customer 117,Consumer,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.05,209.0,112,97.0
418,ORD-0275,2026-02-07,C174,Customer 174,Consumer,Antalya,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,136,72,64
419,ORD-0276,2026-03-25,C140,Customer 140,Small Business,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.15,57.8,36,21.8
420,ORD-0277,2026-04-01,C096,Customer 096,Consumer,Istanbul,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.1,625.5,390,235.5
421,ORD-0277,2026-04-01,C096,Customer 096,Consumer,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.05,375.25,210,165.25
422,ORD-0278,2026-05-13,C179,Customer 179,Corporate,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.1,220.5,110,110.5
423,ORD-0278,2026-05-13,C179,Customer 179,Corporate,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,55,28,27
424,ORD-0279,2026-05-04,C141,Customer 141,Consumer,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0.1,142.2,84,58.2
425,ORD-0279,2026-05-04,C141,Customer 141,Consumer,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.15,268.6,168,100.6
426,ORD-0280,2026-06-25,C134,Customer 134,Consumer,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.15,1356.6,900,456.6
427,ORD-0281,2026-01-09,C090,Customer 090,Corporate,Izmir,Türkiye,P008,Desk Lamp,Office,BrightCo,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,135,60,75
428,ORD-0281,2026-01-09,C090,Customer 090,Corporate,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,219,115,104
429,ORD-0282,2026-05-06,C057,Customer 057,Consumer,Istanbul,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0.05,473.1,290,183.1
430,ORD-0283,2026-05-24,C064,Customer 064,Corporate,Bursa,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,158,84,74
431,ORD-0283,2026-05-24,C064,Customer 064,Corporate,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.1,247.5,140,107.5
432,ORD-0284,2026-01-13,C030,Customer 030,Consumer,Bursa,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,798,450,348
433,ORD-0284,2026-01-13,C030,Customer 030,Consumer,Bursa,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,136,72,64
434,ORD-0285,2026-06-06,C040,Customer 040,Corporate,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,445,220,225
435,ORD-0286,2026-02-21,C046,Customer 046,Small Business,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.15,1695.75,1125,570.75
436,ORD-0287,2026-06-13,C124,Customer 124,Small Business,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0.1,400.5,220,180.5
437,ORD-0288,2026-03-10,C150,Customer 150,Small Business,Antalya,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.1,355.5,210,145.5
438,ORD-0289,2026-01-19,C010,Customer 010,Small Business,Istanbul,Türkiye,P008,Desk Lamp,Office,BrightCo,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.1,162.0,80,82.0
439,ORD-0290,2026-01-15,C028,Customer 028,Small Business,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0.1,213.3,126,87.3
440,ORD-0291,2026-03-30,C083,Customer 083,Consumer,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.1,284.4,168,116.4
441,ORD-0292,2026-05-12,C079,Customer 079,Small Business,Antalya,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,798,450,348
442,ORD-0292,2026-05-12,C079,Customer 079,Small Business,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,476,252,224
443,ORD-0293,2026-03-20,C082,Customer 082,Small Business,Istanbul,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.15,63.75,36,27.75
444,ORD-0293,2026-03-20,C082,Customer 082,Small Business,Istanbul,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.1,359.1,225,134.1
445,ORD-0294,2026-06-07,C133,Customer 133,Consumer,Bursa,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.15,404.6,252,152.6
446,ORD-0295,2026-07-23,C052,Customer 052,Small Business,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0.15,191.25,108,83.25
447,ORD-0295,2026-07-23,C052,Customer 052,Small Business,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.05,528.2,312,216.2
448,ORD-0296,2026-06-21,C042,Customer 042,Small Business,Istanbul,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,119,63,56
449,ORD-0297,2026-03-18,C036,Customer 036,Consumer,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.05,565.25,315,250.25
450,ORD-0298,2026-03-04,C072,Customer 072,Corporate,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,438,230,208
451,ORD-0299,2026-03-17,C091,Customer 091,Small Business,Istanbul,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.1,788.4,460,328.4
452,ORD-0299,2026-03-17,C091,Customer 091,Small Business,Istanbul,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.15,211.65,145,66.65
453,ORD-0300,2026-03-26,C128,Customer 128,Consumer,Antalya,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0.05,64.6,36,28.6
454,ORD-0301,2026-03-12,C075,Customer 075,Corporate,Izmir,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,747,435,312
455,ORD-0302,2026-07-27,C042,Customer 042,Small Business,Istanbul,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.1,672.3,435,237.3
456,ORD-0302,2026-07-27,C042,Customer 042,Small Business,Istanbul,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,275,140,135
457,ORD-0302,2026-07-27,C042,Customer 042,Small Business,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,89,44,45
458,ORD-0303,2026-04-25,C135,Customer 135,Small Business,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,196,88,108
459,ORD-0303,2026-04-25,C135,Customer 135,Small Business,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,158,84,74
460,ORD-0303,2026-04-25,C135,Customer 135,Small Business,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0.05,150.1,84,66.1
461,ORD-0304,2026-07-14,C132,Customer 132,Small Business,Antalya,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,498,290,208
462,ORD-0304,2026-07-14,C132,Customer 132,Small Business,Antalya,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,1596,900,696
463,ORD-0305,2026-01-11,C081,Customer 081,Consumer,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.1,250.2,156,94.2
464,ORD-0305,2026-01-11,C081,Customer 081,Consumer,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.1,135.0,72,63.0
465,ORD-0306,2026-03-05,C139,Customer 139,Consumer,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0.05,225.15,126,99.15
466,ORD-0306,2026-03-05,C139,Customer 139,Consumer,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,1596,900,696
467,ORD-0306,2026-03-05,C139,Customer 139,Consumer,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,75,36,39
468,ORD-0307,2026-07-31,C159,Customer 159,Corporate,Izmir,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.1,321.3,189,132.3
469,ORD-0308,2026-01-18,C123,Customer 123,Corporate,Bursa,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0,375,180,195
470,ORD-0308,2026-01-18,C123,Customer 123,Corporate,Bursa,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,45,20,25
471,ORD-0308,2026-01-18,C123,Customer 123,Corporate,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,498,290,208
472,ORD-0309,2026-06-26,C143,Customer 143,Small Business,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.05,93.1,44,49.1
473,ORD-0310,2026-07-03,C156,Customer 156,Small Business,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.05,129.2,72,57.2
474,ORD-0310,2026-07-03,C156,Customer 156,Small Business,Istanbul,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,249,145,104
475,ORD-0311,2026-06-21,C123,Customer 123,Corporate,Bursa,Türkiye,P007,Webcam Pro,Video,VisionLab,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,267,132,135
476,ORD-0312,2026-06-10,C067,Customer 067,Corporate,Bursa,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.1,197.1,115,82.1
477,ORD-0313,2026-03-05,C002,Customer 002,Consumer,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,136,72,64
478,ORD-0314,2026-05-30,C169,Customer 169,Small Business,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,798,450,348
479,ORD-0315,2026-05-05,C101,Customer 101,Small Business,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,75,36,39
480,ORD-0316,2026-07-18,C106,Customer 106,Consumer,Antalya,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.05,142.5,72,70.5
481,ORD-0317,2026-06-21,C004,Customer 004,Small Business,Istanbul,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,1596,900,696
482,ORD-0318,2026-01-29,C097,Customer 097,Small Business,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,110,56,54
483,ORD-0319,2026-03-04,C140,Customer 140,Small Business,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,225,108,117
484,ORD-0320,2026-03-19,C163,Customer 163,Corporate,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,278,156,122
485,ORD-0320,2026-03-19,C163,Customer 163,Corporate,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,150,72,78
486,ORD-0321,2026-06-02,C012,Customer 012,Small Business,Istanbul,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,399,225,174
487,ORD-0322,2026-02-16,C120,Customer 120,Consumer,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,209.0,112,97.0
488,ORD-0323,2026-04-16,C072,Customer 072,Corporate,Ankara,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,996,580,416
489,ORD-0323,2026-04-16,C072,Customer 072,Corporate,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,196,88,108
490,ORD-0324,2026-02-13,C133,Customer 133,Consumer,Bursa,Türkiye,P008,Desk Lamp,Office,BrightCo,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,225,100,125
491,ORD-0324,2026-02-13,C133,Customer 133,Consumer,Bursa,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,300.2,168,132.2
492,ORD-0324,2026-02-13,C133,Customer 133,Consumer,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.1,1120.5,725,395.5
493,ORD-0325,2026-05-12,C073,Customer 073,Consumer,Istanbul,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.1,270.0,144,126.0
494,ORD-0326,2026-05-15,C148,Customer 148,Corporate,Ankara,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,595,315,280
495,ORD-0326,2026-05-15,C148,Customer 148,Corporate,Ankara,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.15,226.95,132,94.95
496,ORD-0327,2026-02-18,C076,Customer 076,Corporate,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,375,180,195
497,ORD-0327,2026-02-18,C076,Customer 076,Corporate,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,798,450,348
498,ORD-0328,2026-06-26,C155,Customer 155,Small Business,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,249,145,104
499,ORD-0328,2026-06-26,C155,Customer 155,Small Business,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,417,234,183
500,ORD-0329,2026-04-30,C132,Customer 132,Small Business,Antalya,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,147,66,81
501,ORD-0329,2026-04-30,C132,Customer 132,Small Business,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.1,394.2,230,164.2
502,ORD-0329,2026-04-30,C132,Customer 132,Small Business,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,1095,575,520
503,ORD-0330,2026-02-27,C072,Customer 072,Corporate,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,225,108,117
504,ORD-0331,2026-02-18,C105,Customer 105,Corporate,Antalya,Türkiye,P008,Desk Lamp,Office,BrightCo,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0.05,85.5,40,45.5
505,ORD-0331,2026-02-18,C105,Customer 105,Corporate,Antalya,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0,445,220,225
506,ORD-0331,2026-02-18,C105,Customer 105,Corporate,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0.1,107.1,63,44.1
507,ORD-0332,2026-03-18,C169,Customer 169,Small Business,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.15,318.75,180,138.75
508,ORD-0332,2026-03-18,C169,Customer 169,Small Business,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.1,49.5,28,21.5
509,ORD-0332,2026-03-18,C169,Customer 169,Small Business,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.05,208.05,115,93.05
510,ORD-0333,2026-04-11,C023,Customer 023,Consumer,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0.1,135.0,72,63.0
511,ORD-0333,2026-04-11,C023,Customer 023,Consumer,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,316,168,148
512,ORD-0333,2026-04-11,C023,Customer 023,Consumer,Izmir,Türkiye,P008,Desk Lamp,Office,BrightCo,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0.15,76.5,40,36.5
513,ORD-0334,2026-06-06,C144,Customer 144,Small Business,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,1095,575,520
514,ORD-0335,2026-06-22,C129,Customer 129,Corporate,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,147,66,81
515,ORD-0336,2026-04-18,C118,Customer 118,Small Business,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.1,535.5,315,220.5
516,ORD-0336,2026-04-18,C118,Customer 118,Small Business,Antalya,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,338.2,176,162.2
517,ORD-0336,2026-04-18,C118,Customer 118,Small Business,Antalya,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,129.2,72,57.2
518,ORD-0337,2026-07-16,C078,Customer 078,Consumer,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,147,66,81
519,ORD-0337,2026-07-16,C078,Customer 078,Consumer,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.1,320.4,176,144.4
520,ORD-0338,2026-01-18,C037,Customer 037,Consumer,Izmir,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.05,300.2,168,132.2
521,ORD-0339,2026-04-07,C179,Customer 179,Corporate,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.05,85.5,40,45.5
522,ORD-0339,2026-04-07,C179,Customer 179,Corporate,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,316,168,148
523,ORD-0339,2026-04-07,C179,Customer 179,Corporate,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.05,171.0,80,91.0
524,ORD-0340,2026-01-06,C129,Customer 129,Corporate,Istanbul,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,110,56,54
525,ORD-0341,2026-07-10,C015,Customer 015,Consumer,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.15,303.45,189,114.45
526,ORD-0342,2026-03-28,C102,Customer 102,Corporate,Istanbul,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.1,535.5,315,220.5
527,ORD-0343,2026-04-01,C170,Customer 170,Corporate,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.05,46.55,22,24.55
528,ORD-0344,2026-05-27,C033,Customer 033,Small Business,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.05,624.15,345,279.15
529,ORD-0344,2026-05-27,C033,Customer 033,Small Business,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,34,18,16
530,ORD-0344,2026-05-27,C033,Customer 033,Small Business,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,196,88,108
531,ORD-0345,2026-04-28,C025,Customer 025,Corporate,Izmir,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,1245,725,520
532,ORD-0345,2026-04-28,C025,Customer 025,Corporate,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.15,1356.6,900,456.6
533,ORD-0345,2026-04-28,C025,Customer 025,Corporate,Izmir,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,249,145,104
534,ORD-0346,2026-06-13,C166,Customer 166,Small Business,Bursa,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,267,132,135
535,ORD-0346,2026-06-13,C166,Customer 166,Small Business,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.15,472.6,312,160.6
536,ORD-0347,2026-03-17,C046,Customer 046,Small Business,Ankara,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0.05,226.1,126,100.1
